id,trade_biweek,biweek_start_value,biweek_last_value,earning1,earning2,earning,rtn_std,win_days,lose_days,win_rate,biggest_loss_day,biggest_loss,deltadays_with_hs300
25510,201426,0.98,0.976,-0.00408163265306,-0.0111448834853,-0.0111448834853,0.00588947497757,1,2,0.333333333333,2014-12-30,-0.00714285714286,1 days 00:00:00.000000000
25510,201500,0.984,0.993,0.00914634146341,0.0174180327869,0.0174180327869,0.00641420725118,4,1,0.8,2015-01-09,-0.00301204819277,0 days 00:00:00.000000000
25510,201501,0.991,1.032,0.0413723511604,0.0392749244713,0.0392749244713,0.00909064435478,7,3,0.7,2015-01-19,-0.0126705653021,0 days 00:00:00.000000000
25510,201502,1.037,1.058,0.0202507232401,0.0251937984496,0.0251937984496,0.00685099746705,7,3,0.7,2015-02-06,-0.00936329588015,0 days 00:00:00.000000000
25510,201503,1.055,1.098,0.0407582938389,0.0378071833648,0.0378071833648,0.0052139224571,6,1,0.857142857143,2015-02-09,0.0,0 days 00:00:00.000000000
25510,201504,1.091,1.107,0.0146654445463,0.00819672131148,0.00819672131148,0.00506815332673,4,4,0.5,2015-03-06,-0.003600360036,0 days 00:00:00.000000000
25510,201505,1.112,1.135,0.0206834532374,0.0252935862692,0.0252935862692,0.0020606494177,9,1,0.9,2015-03-13,-0.000892857142857,3 days 00:00:00.000000000
25510,201506,1.14,1.139,-0.000877192982456,0.00352422907489,0.00352422907489,0.00468528210576,4,2,0.666666666667,2015-03-25,-0.00964912280702,-6 days +00:00:00.000000000
25523,201420,1.00865,1.0101,0.00143756506221,,0.00143756506221,0.000119330103988,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25523,201421,1.01058,1.01234,0.00174157414554,0.0022176022176,0.0022176022176,0.000133548373256,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25523,201422,1.01282,1.01458,0.00173772239885,0.00221269533951,0.00221269533951,0.000133252929435,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
25523,201423,1.01507,1.01683,0.0017338705705,0.00221766642354,0.00221766642354,0.000135058468046,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
25523,201424,1.01731,1.01907,0.00173005278627,0.00220292477602,0.00220292477602,0.000132664641669,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
25523,201425,1.01955,1.02132,0.00173606002648,0.00220789543407,0.00220789543407,0.00013445763314,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25523,201426,1.0218,1.02212,0.000313172832257,0.000783300043082,0.000783300043082,0.000180944962355,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25523,201500,1.02292,1.02356,0.00062565987565,0.00140883653583,0.00140883653583,0.000280093758239,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25523,201501,1.02404,1.0258,0.00171868286395,0.00218844034546,0.00218844034546,0.000131792529061,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25523,201502,1.02628,1.02805,0.00172467552715,0.00219341002145,0.00219341002145,0.000131027089023,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25523,201503,1.02853,1.02981,0.00124449456992,0.00171197898935,0.00171197898935,0.000151825907609,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
25523,201504,1.03109,1.03254,0.00140627879235,0.0026509744516,0.0026509744516,0.000383983991957,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
25523,201505,1.03302,1.03478,0.00170374242512,0.00216940748058,0.00216940748058,0.000130646550239,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
25523,201506,1.03526,1.0359,0.000618202190754,0.0010823556698,0.0010823556698,0.000152037950958,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25525,201420,1.00829,1.00964,0.00133890051473,,0.00133890051473,0.000112444523413,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25525,201421,1.0101,1.01175,0.0016335016335,0.00208985380928,0.00208985380928,0.000127371335432,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25525,201422,1.01221,1.01386,0.00163009652147,0.00208549542871,0.00208549542871,0.000127105747681,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
25525,201423,1.01432,1.01597,0.00162670557615,0.00208115518908,0.00208115518908,0.000126841265204,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
25525,201424,1.01642,1.01808,0.00163318313296,0.00207683297735,0.00207683297735,0.000123999892782,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
25525,201425,1.01853,1.02019,0.00162979980953,0.00207252868144,0.00207252868144,0.000123742741159,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25525,201426,1.02064,1.02095,0.000303730992319,0.000744959272293,0.000744959272293,0.00016706448484,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25525,201500,1.0217,1.0223,0.000587256533229,0.00132229785984,0.00132229785984,0.000262884723416,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25525,201501,1.02275,1.02441,0.00162307504278,0.00206397339333,0.00206397339333,0.000123231826707,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25525,201502,1.02486,1.02652,0.001619733427,0.00205972218155,0.00205972218155,0.000122978048991,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25525,201503,1.02697,1.0,-0.0262617213745,-0.0258348595254,-0.0258348595254,0.0110421761013,5,1,0.833333333333,2015-02-16,-0.0268397594348,7 days 00:00:00.000000000
25525,201505,1.0,1.00123,0.00123,0.00123,0.00123,0.00013793337488,7,0,1.0,2015-03-12,0.0,2 days 00:00:00.000000000
25525,201506,1.00169,1.0023,0.000608970839282,0.00106868551681,0.00106868551681,0.000150748129898,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25536,201420,1.082,1.0692,-0.0118299445471,,-0.0118299445471,0.00501945742158,3,4,0.428571428571,2014-10-15,-0.0160813308688,-2 days +00:00:00.000000000
25536,201421,1.077,1.0431,-0.0314763231198,-0.0244107744108,-0.0244107744108,0.00761552560277,4,6,0.4,2014-10-30,-0.0375116063138,3 days 00:00:00.000000000
25536,201422,1.0492,1.0468,-0.00228745711018,0.00354711916403,0.00354711916403,0.00617454142494,6,4,0.6,2014-11-12,-0.0216008976996,-1 days +00:00:00.000000000
25536,201423,1.0423,1.014,-0.0271514918929,-0.031333588078,-0.031333588078,0.00707804433369,3,7,0.3,2014-11-28,-0.0384980087237,8 days 00:00:00.000000000
25536,201424,1.029,0.9964,-0.0316812439261,-0.0173570019724,-0.0173570019724,0.0113025693345,6,4,0.6,2014-12-12,-0.0316812439261,3 days 00:00:00.000000000
25536,201425,0.9785,0.9147,-0.0652018395503,-0.0819951826576,-0.0819951826576,0.0100008761654,2,8,0.2,2014-12-26,-0.0652018395503,2 days 00:00:00.000000000
25536,201426,0.8872,0.9089,0.0244589720469,-0.0063408767902,-0.0063408767902,0.026354576254,2,1,0.666666666667,2014-12-29,0.0,0 days 00:00:00.000000000
25536,201500,0.8872,0.8654,-0.0245716862038,-0.0478600506106,-0.0478600506106,0.0128500466133,2,3,0.4,2015-01-08,-0.0319220430108,-1 days +00:00:00.000000000
25536,201501,0.8799,0.9303,0.0572792362768,0.0749942223249,0.0749942223249,0.00796765624468,8,2,0.8,2015-01-13,-0.00329582907149,-6 days +00:00:00.000000000
25536,201502,0.9333,0.8405,-0.0994321225758,-0.0965280017199,-0.0965280017199,0.0162860340357,2,8,0.2,2015-02-06,-0.0994321225758,0 days 00:00:00.000000000
25536,201503,0.8421,0.8946,0.0623441396509,0.0643664485425,0.0643664485425,0.0110457982066,6,1,0.857142857143,2015-02-17,-0.00666222518321,8 days 00:00:00.000000000
25536,201504,0.8741,0.8054,-0.0785951264157,-0.099709367315,-0.099709367315,0.0253692694618,2,6,0.25,2015-03-06,-0.110841245308,0 days 00:00:00.000000000
25536,201505,0.7874,0.8594,0.0914401828804,0.0670474298485,0.0670474298485,0.0303106232879,6,4,0.6,2015-03-19,-0.0457575415207,9 days 00:00:00.000000000
25536,201506,0.8585,0.8863,0.0323820617356,0.03130090761,0.03130090761,0.0217067330682,2,5,0.285714285714,2015-03-26,-0.0200349446709,-5 days +00:00:00.000000000
25574,201420,1.1645,1.1004,-0.0550450837269,,-0.0550450837269,0.0105180557855,2,5,0.285714285714,2014-10-17,-0.059888936352,0 days 00:00:00.000000000
25574,201421,1.0949,1.1735,0.0717873778427,0.0664303889495,0.0664303889495,0.0130726360463,7,3,0.7,2014-10-23,-0.00684056913535,-4 days +00:00:00.000000000
25574,201422,1.165,1.1292,-0.0307296137339,-0.0377503195569,-0.0377503195569,0.0167652079589,4,6,0.4,2014-11-13,-0.0702983352563,0 days 00:00:00.000000000
25574,201423,1.1176,1.2066,0.0796349319971,0.0685441020191,0.0685441020191,0.0125344735814,6,4,0.6,2014-11-20,-0.00545470803899,0 days 00:00:00.000000000
25574,201424,1.2304,1.4864,0.208062418726,0.231891264711,0.231891264711,0.050019328047,6,4,0.6,2014-12-05,-0.0258315640481,-4 days +00:00:00.000000000
25574,201425,1.459,1.4328,-0.0179575051405,-0.0360602798708,-0.0360602798708,0.0179101038967,2,8,0.2,2014-12-22,-0.0373543522961,-2 days +00:00:00.000000000
25574,201426,1.4305,1.4749,0.0310380985669,0.0293830262423,0.0293830262423,0.0184007630761,2,1,0.666666666667,2014-12-29,0.0,0 days 00:00:00.000000000
25574,201500,1.554,1.554,0.0,0.0536307546274,0.0536307546274,0.0239844026063,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25574,201501,1.554,1.5676,0.00875160875161,0.00875160875161,0.00875160875161,0.0100616196619,7,3,0.7,2015-01-23,-0.0127220052903,4 days 00:00:00.000000000
25574,201502,1.5654,1.5462,-0.0122652357225,-0.0136514416943,-0.0136514416943,0.00680932794181,3,7,0.3,2015-02-04,-0.0285860132721,-2 days +00:00:00.000000000
25574,201503,1.5403,1.5654,0.0162955268454,0.0124175397749,0.0124175397749,0.0105898768701,3,4,0.428571428571,2015-02-12,-0.0196065701487,3 days 00:00:00.000000000
25574,201504,1.545,1.4901,-0.0355339805825,-0.0481027213492,-0.0481027213492,0.0219778045863,4,4,0.5,2015-03-05,-0.0697020798201,-1 days +00:00:00.000000000
25574,201505,1.5308,1.5014,-0.0192056441077,0.00758338366553,0.00758338366553,0.0130081404884,4,6,0.4,2015-03-13,-0.0307029004442,3 days 00:00:00.000000000
25574,201506,1.4975,1.5145,0.0113522537563,0.00872518982283,0.00872518982283,0.0200278520956,1,6,0.142857142857,2015-03-27,-0.0302504173623,-4 days +00:00:00.000000000
25606,201424,1.5249,1.646,0.0794150436094,,0.0794150436094,0.0663485230133,2,2,0.5,2014-12-12,-0.0562467748409,3 days 00:00:00.000000000
25606,201425,1.6854,1.6953,0.00587397650409,0.0299513973269,0.0299513973269,0.0406590004347,7,3,0.7,2014-12-25,-0.0718488878428,1 days 00:00:00.000000000
25606,201426,1.7338,1.7328,-0.000576767793287,0.0221199787648,0.0221199787648,0.0239772366613,2,1,0.666666666667,2014-12-30,-0.0201291959857,1 days 00:00:00.000000000
25606,201500,1.7637,1.6857,-0.0442252083688,-0.0271814404432,-0.0271814404432,0.0148960471705,1,4,0.2,2015-01-09,-0.0442252083688,0 days 00:00:00.000000000
25606,201501,1.6699,1.5367,-0.0797652554045,-0.0883905795812,-0.0883905795812,0.0121703033378,3,7,0.3,2015-01-23,-0.0797652554045,4 days 00:00:00.000000000
25606,201502,1.5387,1.7992,0.169298758692,0.170820589575,0.170820589575,0.0221194355809,7,3,0.7,2015-01-29,-0.0141660895297,-8 days +00:00:00.000000000
25606,201503,1.7575,1.7163,-0.0234423897582,-0.0460760337928,-0.0460760337928,0.0145433805222,1,6,0.142857142857,2015-02-17,-0.0395635142697,8 days 00:00:00.000000000
25606,201504,1.7124,1.6918,-0.0120298995562,-0.0142748936666,-0.0142748936666,0.0104609390184,1,7,0.125,2015-03-06,-0.0332018972513,0 days 00:00:00.000000000
25606,201505,1.7033,1.6965,-0.00399225033758,0.00277810615912,0.00277810615912,0.0128566178935,5,5,0.5,2015-03-19,-0.0353587962963,9 days 00:00:00.000000000
25606,201506,1.6963,1.861,0.097093674468,0.0969643383436,0.0969643383436,0.0232133325448,5,2,0.714285714286,2015-03-27,-0.00329784772044,-4 days +00:00:00.000000000
25809,201420,1.0088,1.0083,-0.000495638382236,,-0.000495638382236,0.000585455967753,3,4,0.428571428571,2014-10-16,-0.00168383518225,-1 days +00:00:00.000000000
25809,201421,1.0102,1.0172,0.00692932092655,0.00882673807399,0.00882673807399,0.000927793887868,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25809,201422,1.0179,1.0259,0.00785931820415,0.00855289028706,0.00855289028706,0.00200979675853,8,2,0.8,2014-11-13,-0.000876680303916,0 days 00:00:00.000000000
25809,201423,1.0262,1.0327,0.00633404794387,0.0066283263476,0.0066283263476,0.000646498748812,9,1,0.9,2014-11-18,-0.000292340674332,-2 days +00:00:00.000000000
25809,201424,1.0,1.0339,0.0339,0.00116200251767,0.00116200251767,0.0165049414202,6,4,0.6,2014-12-11,-0.0142284186402,2 days 00:00:00.000000000
25809,201425,1.0368,1.0577,0.0201581790123,0.023019634394,0.023019634394,0.00455545238434,8,2,0.8,2014-12-24,-0.00982893866364,0 days 00:00:00.000000000
25809,201426,1.0604,1.0603,-9.43040362127e-05,0.00245816394063,0.00245816394063,0.0015194130251,2,1,0.666666666667,2014-12-31,-0.000282858759193,2 days 00:00:00.000000000
25809,201500,1.0626,1.0593,-0.00310559006211,-0.000943129303028,-0.000943129303028,0.00147238846825,2,3,0.4,2015-01-09,-0.00310559006211,0 days 00:00:00.000000000
25809,201501,1.0599,1.0649,0.00471742617228,0.00528650995941,0.00528650995941,0.000439326868845,9,1,0.9,2015-01-23,-0.000469307302422,4 days 00:00:00.000000000
25809,201502,1.0658,1.0611,-0.0044098329893,-0.00356841017936,-0.00356841017936,0.00115110970886,5,5,0.5,2015-01-29,-0.00497279039219,-8 days +00:00:00.000000000
25809,201503,1.0618,1.0654,0.00339046901488,0.00405239845443,0.00405239845443,0.000408107523687,6,1,0.857142857143,2015-02-17,-9.38526513374e-05,8 days 00:00:00.000000000
25809,201504,1.0648,1.0617,-0.00291134485349,-0.00347287403792,-0.00347287403792,0.00139531205849,3,5,0.375,2015-03-05,-0.00450196961171,-1 days +00:00:00.000000000
25809,201505,1.0652,1.0773,0.0113593691326,0.0146934162193,0.0146934162193,0.00257569174957,8,2,0.8,2015-03-19,-0.00380404527742,9 days 00:00:00.000000000
25809,201506,1.0793,1.0698,-0.00880200129714,-0.00696184906711,-0.00696184906711,0.00392134779174,4,4,0.5,2015-03-26,-0.0127860650422,-5 days +00:00:00.000000000
25841,201420,1.0025,1.0047,0.00219451371571,,0.00219451371571,0.000176788761066,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25841,201421,1.0054,1.0081,0.00268549830913,0.00338409475465,0.00338409475465,0.000220942197481,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25841,201422,1.0089,1.0116,0.00267618198037,0.0034718777899,0.0034718777899,0.00021551724223,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
25841,201423,1.0123,1.015,0.00266719351971,0.00336101225781,0.00336101225781,0.000278416116327,9,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
25841,201424,1.0158,1.0185,0.002658003544,0.00344827586207,0.00344827586207,0.000214055396548,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
25841,201425,1.0192,1.0219,0.00264913657771,0.0033382425135,0.0033382425135,0.000217953178742,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25841,201426,1.0227,1.0232,0.000488901926274,0.00127214013113,0.00127214013113,0.00031468112531,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25841,201500,1.0244,1.0254,0.000976181179227,0.00215011727912,0.00215011727912,0.000418246925125,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25841,201501,1.0261,1.0288,0.00263132248319,0.00331577920811,0.00331577920811,0.000216487377091,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25841,201502,1.0296,1.0323,0.00262237762238,0.00340202177294,0.00340202177294,0.000211187522182,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25841,201503,1.033,1.035,0.00193610842207,0.00261551874455,0.00261551874455,0.000246319465057,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
25841,201504,1.037,1.0392,0.00212150433944,0.00405797101449,0.00405797101449,0.000597471642166,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
25841,201505,1.0399,1.0427,0.00269256659294,0.00336797536567,0.00336797536567,0.000208989316695,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
25841,201506,1.0434,1.0454,0.00191681042745,0.00258943128417,0.00258943128417,0.000234393397651,8,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25843,201420,0.9876,0.983,-0.00465775617659,,-0.00465775617659,0.00150526348583,1,6,0.142857142857,2014-10-17,-0.00656897422941,0 days 00:00:00.000000000
25843,201421,0.9797,0.9719,-0.00796162090436,-0.0112919633774,-0.0112919633774,0.00119428079268,2,8,0.2,2014-10-31,-0.00796162090436,4 days 00:00:00.000000000
25843,201422,0.9686,0.9626,-0.00619450753665,-0.00956888568783,-0.00956888568783,0.0012143983153,1,9,0.1,2014-11-14,-0.00619450753665,1 days 00:00:00.000000000
25843,201423,0.9619,0.9632,0.00135149183907,0.000623311863702,0.000623311863702,0.000363690800085,7,2,0.777777777778,2014-11-18,-0.000207921821395,-2 days +00:00:00.000000000
25843,201424,0.9636,0.965,0.00145288501453,0.00186877076412,0.00186877076412,0.000127588034667,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
25843,201425,0.9654,0.9667,0.00134659208618,0.00176165803109,0.00176165803109,0.000109772152841,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25843,201426,0.9671,0.9674,0.000310205769827,0.000724112961622,0.000724112961622,0.000158051745119,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25843,201500,0.9681,0.9687,0.000619770684847,0.00134380814554,0.00134380814554,0.000259511579461,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25843,201501,0.9689,0.9693,0.000412839302302,0.000619386807061,0.000619386807061,7.21703409925e-05,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25843,201502,0.9694,0.9702,0.00082525273365,0.000928505106778,0.000928505106778,5.85302234044e-05,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25843,201503,0.9707,0.972,0.00133923972391,0.00185528756957,0.00185528756957,0.000144003065513,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
25843,201504,0.9732,0.9747,0.00154130702836,0.00277777777778,0.00277777777778,0.000368755498496,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
25843,201505,0.9751,0.9768,0.00174341093221,0.00215450907972,0.00215450907972,0.000112879817629,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
25843,201506,0.9773,0.9788,0.00153484088816,0.0020475020475,0.0020475020475,0.000225465730199,8,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25848,201420,1.0074,1.00882,0.00140956918801,,0.00140956918801,0.000116978591067,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25848,201421,1.00929,1.01103,0.0017239841869,0.00219067821812,0.00219067821812,0.000132752315876,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25848,201422,1.0115,1.01323,0.0017103311913,0.00217599873396,0.00217599873396,0.000130361952547,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
25848,201423,1.01371,1.01544,0.00170660248,0.00218114347187,0.00218114347187,0.000132180111042,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
25848,201424,1.01591,1.01764,0.00170290675355,0.00216654849129,0.00216654849129,0.000129795904181,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
25848,201425,1.01812,1.01985,0.0016992103092,0.00217169136433,0.00217169136433,0.00013160740247,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25848,201426,1.02032,1.02064,0.000313627097381,0.000774623719174,0.000774623719174,0.000175543829393,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25848,201500,1.02142,1.02205,0.00061678839263,0.00138148612635,0.00138148612635,0.000272862557476,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25848,201501,1.02253,1.02426,0.00169188190078,0.00216232082579,0.00216232082579,0.000131039824942,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25848,201502,1.02473,1.02647,0.00169800825583,0.00215765528284,0.00215765528284,0.000130751601486,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25848,201503,1.02694,1.0282,0.0012269460728,0.00168538778532,0.00168538778532,0.000148301632954,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
25848,201504,1.02946,1.03088,0.00137936393838,0.00260649679051,0.00260649679051,0.000379896038541,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
25848,201505,1.03135,1.03308,0.00167741309934,0.00213409902219,0.00213409902219,0.000127851867327,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
25848,201506,1.03355,1.03418,0.000609549610565,0.00106477717118,0.00106477717118,0.000149053837251,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25852,201420,1.005,1.007,0.00199004975124,,0.00199004975124,0.000485281195018,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25852,201421,1.008,1.012,0.00396825396825,0.00496524329692,0.00496524329692,0.000988787331992,11,1,0.916666666667,2014-10-22,-0.000992063492063,-5 days +00:00:00.000000000
25852,201422,1.013,1.012,-0.000987166831194,0.0,0.0,0.0012307809216,8,2,0.8,2014-11-11,-0.00295857988166,-2 days +00:00:00.000000000
25852,201423,1.014,1.031,0.0167652859961,0.0187747035573,0.0187747035573,0.00223746877482,9,2,0.818181818182,2014-11-20,-0.00196656833825,0 days 00:00:00.000000000
25852,201424,1.031,1.045,0.0135790494665,0.0135790494665,0.0135790494665,0.005273442031,8,3,0.727272727273,2014-12-09,-0.0134874759152,0 days 00:00:00.000000000
25852,201425,1.049,1.043,-0.00571973307912,-0.00191387559809,-0.00191387559809,0.00468880926663,5,5,0.5,2014-12-23,-0.0190657769304,-1 days +00:00:00.000000000
25852,201426,1.041,1.039,-0.00192122958694,-0.00383509108341,-0.00383509108341,0.00388943121829,1,2,0.333333333333,2014-12-30,-0.00480307396734,1 days 00:00:00.000000000
25852,201500,1.046,1.053,0.00669216061185,0.0134744947064,0.0134744947064,0.00389999684211,4,1,0.8,2015-01-09,-0.00378429517502,0 days 00:00:00.000000000
25852,201501,1.052,1.07,0.0171102661597,0.0161443494777,0.0161443494777,0.00620579471765,6,4,0.6,2015-01-19,-0.00943396226415,0 days 00:00:00.000000000
25852,201502,1.078,1.062,-0.0148423005566,-0.00747663551402,-0.00747663551402,0.00430232634506,5,5,0.5,2015-02-06,-0.0166666666667,0 days 00:00:00.000000000
25852,201503,1.061,1.093,0.0301602262017,0.0291902071563,0.0291902071563,0.00351106406294,6,1,0.857142857143,2015-02-09,0.0,0 days 00:00:00.000000000
25852,201504,1.096,1.141,0.0410583941606,0.0439158279963,0.0439158279963,0.00547774593137,7,1,0.875,2015-03-06,-0.00262237762238,0 days 00:00:00.000000000
25852,201505,1.156,1.221,0.0562283737024,0.0701139351446,0.0701139351446,0.00755544473617,9,1,0.9,2015-03-12,-0.011914893617,2 days 00:00:00.000000000
25852,201506,1.239,1.268,0.0234059725585,0.038493038493,0.038493038493,0.00766594769669,5,1,0.833333333333,2015-03-26,-0.00477326968974,-5 days +00:00:00.000000000
25853,201420,1.012,1.014,0.00197628458498,,0.00197628458498,0.000481926161742,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
25853,201421,1.015,1.017,0.00197044334975,0.00295857988166,0.00295857988166,0.000445583748417,12,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
25853,201422,1.018,1.02,0.00196463654224,0.00294985250737,0.00294985250737,0.000474505328333,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
25853,201423,1.021,1.023,0.00195886385896,0.00294117647059,0.00294117647059,0.000457492527512,11,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
25853,201424,1.023,1.026,0.00293255131965,0.00293255131965,0.00293255131965,0.000456152214493,11,0,1.0,2014-11-30,0.0,-9 days +00:00:00.000000000
25853,201425,1.026,1.029,0.00292397660819,0.00292397660819,0.00292397660819,0.000470347044739,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
25853,201426,1.029,1.03,0.000971817298348,0.000971817298348,0.000971817298348,0.000561078978804,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
25853,201500,1.031,1.032,0.000969932104753,0.00194174757282,0.00194174757282,0.000531511687438,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
25853,201501,1.032,1.035,0.00290697674419,0.00290697674419,0.00290697674419,0.000467615110246,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
25853,201502,1.035,1.038,0.00289855072464,0.00289855072464,0.00289855072464,0.000466261009549,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
25853,201503,1.038,1.04,0.0019267822736,0.0019267822736,0.0019267822736,0.000469860595823,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
25853,201504,1.042,1.044,0.00191938579655,0.00384615384615,0.00384615384615,0.000726419728259,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
25853,201505,1.044,1.047,0.00287356321839,0.00287356321839,0.00287356321839,0.000462245356049,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
25853,201506,1.047,1.048,0.000955109837631,0.000955109837631,0.000955109837631,0.000389921958418,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
25854,201420,0.998,1.0,0.00200400801603,,0.00200400801603,0.00111334064244,5,2,0.714285714286,2014-10-13,-0.001,-4 days +00:00:00.000000000
25854,201421,1.001,1.007,0.00599400599401,0.007,0.007,0.00173026439676,10,2,0.833333333333,2014-10-23,-0.002997002997,-4 days +00:00:00.000000000
25854,201422,1.009,1.003,-0.00594648166502,-0.00397219463754,-0.00397219463754,0.00257022684819,6,4,0.6,2014-11-11,-0.00594648166502,-2 days +00:00:00.000000000
25854,201423,1.007,1.038,0.0307845084409,0.0348953140578,0.0348953140578,0.00445123465419,8,3,0.727272727273,2014-11-29,-0.00383877159309,9 days 00:00:00.000000000
25854,201424,1.038,1.064,0.0250481695568,0.0250481695568,0.0250481695568,0.0103867028581,8,3,0.727272727273,2014-12-09,-0.027566539924,0 days 00:00:00.000000000
25854,201425,1.071,1.057,-0.0130718954248,-0.00657894736842,-0.00657894736842,0.00935002715253,5,5,0.5,2014-12-23,-0.0373482726424,-1 days +00:00:00.000000000
25854,201426,1.052,1.047,-0.00475285171103,-0.00946073793756,-0.00946073793756,0.00728253282344,1,2,0.333333333333,2014-12-30,-0.00950570342205,1 days 00:00:00.000000000
25854,201500,1.062,1.073,0.0103578154426,0.0248328557784,0.0248328557784,0.00826092738169,4,1,0.8,2015-01-09,-0.0083179297597,0 days 00:00:00.000000000
25854,201501,1.071,1.105,0.031746031746,0.0298229263747,0.0298229263747,0.0124169616497,6,4,0.6,2015-01-19,-0.0183992640294,0 days 00:00:00.000000000
