type,typeName,name,spell,spellAll,code
PFund,私募,中融信托-融享08号-第09期,ZRXTRX08HD09Q,--,P15989
PFund,私募,中融信托-太平洋鑫福来01号-第10期,ZRXTTPYXFL01HD10Q,--,P16038
PFund,私募,中融信托-增强62号第12期,ZRXTZQ62HD12Q,--,P16110
PFund,私募,中融信托-民生上海聚财01号-第41期,ZRXTMSSHJC01HD41Q,--,P15908
PFund,私募,中融信托-融享09号-第01期,ZRXTRX09HD01Q,--,P16010
PFund,私募,中融信托-信融稳盈-第02期,ZRXTXRWYD02Q,--,P16074
PFund,私募,中融信托-融享08号-第27期,ZRXTRX08HD27Q,--,P16005
PFund,私募,中融信托-民生上海聚财01号-第39期,ZRXTMSSHJC01HD39Q,--,P15906
PFund,私募,中融信托-融享05号-第7期,ZRXTRX05HD7Q,--,P15975
PFund,私募,中融信托-瞰金22号-第01期,ZRXTKJ22HD01Q,--,P15873
PFund,私募,中融信托-太平洋鑫福来01号-第08期,ZRXTTPYXFL01HD08Q,--,P16036
PFund,私募,中融信托-瑞扬稳盈-第01期,ZRXTRYWYD01Q,--,P16016
PFund,私募,中融信托-融享04号-第19期,ZRXTRX04HD19Q,--,P15966
PFund,私募,中融信托-同信吉祥宝03期-18期,ZRXTTXJXB03Q18Q,--,P16055
PFund,私募,望正精英浩然1号,WZJYHR1H,wangzhengzichan,S64191
PFund,私募,博弈天成1期,BYTC1Q,tianyuntouzi,S65966
PFund,私募,长流汇开元1期,CLHKY1Q,zhangliuhuizichan,S63567
PFund,私募,华溢北极星FOF,HYBJXFOF,huayizhixing,S64728
PFund,私募,昊青价值稳健10号,HQJZWJ10H,beijinghaoqingcaifu,S63497
PFund,私募,万丰友方避险增值3期,WFYFBXZZ3Q,wanfengyoufang,S64376
PFund,私募,尊宏伟业祥兴,ZHWYXX,qianhaizunhongweiye,S28149
PFund,私募,众拓长红1号,ZTCH1H,zhongtuo,S64908
PFund,私募,鸿道1号,HD1H,hongdao,S64105
PFund,私募,曦河创富一号,XHCFYH,shanshuilisheng,S37196
PFund,私募,社润创新一期,SRCXYQ,sherun,S65829
PFund,私募,万思艾瑞斯2号,WSARS2H,wansiziben,P15672
PFund,私募,循远汇智新三板一号,XYHZXSBYH,xunyuanzichan,S65233
PFund,私募,第二基金汇福天银9号,DEJJHFTY9H,shenzhendierjijin,S39637
PFund,私募,明己稳健增长一号,MJWJZZYH,mingjitouzi,S38252
PFund,私募,小熊猫量化2号,XXMLH2H,qihexincaifu,S62863
PFund,私募,裕晋新三板2期,YJXSB2Q,yujin,S60645
PFund,私募,鑫昌星辉1号新三板,XCXH1HXSB,xinchangxinghui,S64277
PFund,私募,财富金汇多策略套利2期,CFJHDCLTL2Q,caifujinhui(beijing)touzi,S39362
PFund,私募,量化对冲种子一号,LHDCZZYH,dejundalong,S65333
PFund,私募,金色木棉量化对冲1号,JSMMLHDC1H,jinsemumian,S64730
PFund,私募,恒隆和1号,HLH1H,fujianshenghenglonghe,P15676
PFund,私募,定向增持1号,DXZC1H,junhongtouzi,S64710
PFund,私募,高创-灵湖一号,GCLHYH,yiwugaochuang,S63575
PFund,私募,广发银来汉景港湾1号,GFYLHJGW1H,dongfanggangwan,S38436
PFund,私募,海内6号,HN6H,haineiziben ,S63633
PFund,私募,歌斐诺宝量化投资母基金1号12期,GFNBLHTZMJJ1H12Q,gefeinuobao,S28933
PFund,私募,念空多策略一号基金,NKDCLYHJJ,chengruitouzi,S29542
PFund,私募,歌斐诺宝量化投资母基金1号13期,GFNBLHTZMJJ1H13Q,gefeinuobao,S35995
PFund,私募,歌斐诺宝量化投资母基金1号11期,GFNBLHTZMJJ1H11Q,gefeinuobao,S28932
PFund,私募,鼎力创新一号,DLCXYH,dingli,S63623
PFund,私募,涌峰中国龙稳健财富1期,YFZGLWJCF1Q,hongruitouzi,S38280
PFund,私募,天添盈26号,TTY26H,--,M04959
PFund,私募,鑫龙19号,XL19H,--,M05059
PFund,私募,信达澳银基金-定增优选1号,XDAYJJDZYX1H,--,M05129
PFund,私募,稳进1期,WJ1Q,--,M04978
PFund,私募,星海岸玫瑰石1号,XHAMGS1H,--,M05141
PFund,私募,林琪20号,LQ20H,--,M04579
PFund,私募,招商银行-稳健40号,ZSYHWJ40H,--,M05411
PFund,私募,新华富时债券2号,XHFSZQ2H,--,M05016
PFund,私募,鑫龙57号,XL57H,--,M05080
PFund,私募,天海定增1号,THDZ1H,--,M04953
PFund,私募,特斯拉恒久1号二期,TSLHJ1HEQ,--,M04945
CPFund,私募,巴郡回报通,BJHBT,bajundashuju,P16119
PFund,私募,盛玉140号,SY140H,--,M04838
PFund,私募,瑞奇10号,RQ10H,--,M04730
PFund,私募,盛玉124号,SY124H,--,M04822
PFund,私募,兴业财富-新三板1号,XYCFXSB1H,--,M05250
PFund,私募,瑞奇14号,RQ14H,--,M04734
PFund,私募,兴卓30号,XZ30H,--,M05275
PFund,私募,盛玉94号,SY94H,--,M04908
PFund,私募,瑞奇24号,RQ24H,--,M04745
PFund,私募,银领资产-鑫龙70号,YLZCXL70H,--,M05306
PFund,私募,民生财富1号,MSCF1H,--,M04652
PFund,私募,鑫龙32号,XL32H,--,M05066
PFund,私募,中融信托-穗富隆金-第02期,ZRXTSFLJD02Q,--,P16026
PFund,私募,中融信托-启明01号-第29期,ZRXTQM01HD29Q,--,P15935
PFund,私募,中融信托-聚星02号-汇裕01期,ZRXTJX02HHY01Q,--,P15871
PFund,私募,中融信托-增强62号第10期,ZRXTZQ62HD10Q,--,P16108
PFund,私募,中融信托-泽鑫01号-第04期,ZRXTZX01HD04Q,--,P16085
PFund,私募,中融信托-增强51号-第18期,ZRXTZQ51HD18Q,--,P16100
PFund,私募,中融信托-增强35号第29期,ZRXTZQ35HD29Q,--,P16094
PFund,私募,中融信托-启明01号-第21期,ZRXTQM01HD21Q,--,P15927
PFund,私募,中融信托-英大1号(第20期),ZRXTYD1HD20Q,--,P16080
PFund,私募,中融信托-湘财资本证券投资-第04期,ZRXTXCZBZQTZD04Q,--,P16070
PFund,私募,中融信托-英大1号(第18期),ZRXTYD1HD18Q,--,P16078
PFund,私募,中融信托-融享08号-第29期,ZRXTRX08HD29Q,--,P16007
PFund,私募,中融信托-瑞扬稳盈-第02期,ZRXTRYWYD02Q,--,P16017
PFund,私募,中融信托-瑞诚稳盈-第06期,ZRXTRCWYD06Q,--,P16015
PFund,私募,中融信托-融享02号-第19期,ZRXTRX02HD19Q,--,P15958
PFund,私募,中融信托-同信吉祥宝03期-20期,ZRXTTXJXB03Q20Q,--,P16057
PFund,私募,中融信托-融享08号,ZRXTRX08H,--,P16009
PFund,私募,中融信托-融享07号-第05期,ZRXTRX07HD05Q,--,P15980
PFund,私募,中融信托-四川恒丰汇金-天咨2号,ZRXTSCHFHJTZ2H,--,P16024
PFund,私募,中融信托-同信吉祥宝03期-19期,ZRXTTXJXB03Q19Q,--,P16056
PFund,私募,中融信托-融享04号-第20期,ZRXTRX04HD20Q,--,P15967
PFund,私募,威扬股指,WYGZ,weiyangtouzi,P15671
PFund,私募,红利一号,HLYH,diyichuangyechuangxin,S65006
PFund,私募,德金一号对冲,DJYHDC,rongdejinzichan,S62590
PFund,私募,朱雀新跨越,ZQXKY,zhuqueguquantouzi,S39148
PFund,私募,盈拓-聚富1号,YTJF1H,yingtuotouzi,S65395
PFund,私募,利源一号,LYYH,zhongdajituantouzi,S65999
PFund,私募,朴卓1号新三板,PZ1HXSB,pozhuotouzi,S62498
PFund,私募,金信灏洋1号新三板,JXHY1HXSB,shanghaidongfangzhengquan,S65593
PFund,私募,海燕全天候回报3期,HYQTHHB3Q,beijinghaiyan,S39131
PFund,私募,秀强炎昊2号,XQYH2H,yanhaotouzi,S64925
PFund,私募,江大情一号,JDQYH,shenzhenshiwuyi,S65614
PFund,私募,信诚中富精选一期,XCZFJXYQ,xinchengzhongfu,S65932
PFund,私募,通金1号,TJ1H,--,P15673
PFund,私募,汇通6号,HT6H,--,P15669
PFund,私募,裕晋16期,YJ16Q,yujin,S64396
PFund,私募,朱雀新跨越1号,ZQXKY1H,zhuqueguquantouzi,S39162
PFund,私募,渝信增利2号,YXZL2H,zhongqingxinsanwei,S37324
PFund,私募,众润都发8号,ZRDF8H,zhongruntouzi,S63530
PFund,私募,滚雪球价值精选,GXQJZJX,gunxueqiu,S37095
PFund,私募,昊青价值稳健1号,HQJZWJ1H,beijinghaoqingcaifu,S63487
PFund,私募,数博合鑫资产管理计划,SBHXZCGLJH,shanghaishubo,S29156
PFund,私募,汇通280号,HT280H,--,P15670
PFund,私募,小牛鸿志1号,XNHZ1H,xiaoniujijin,S39426
PFund,私募,天祺一号基金,TQYHJJ,chiqizichan,S28099
PFund,私募,源乐晟-晟世1号基金1期,YLSSS1HJJ1Q,xizangyuanlesheng,S28050
PFund,私募,民生财富成长1期,MSCFCZ1Q,minshengcaifu,S60761
PFund,私募,硅谷天堂恒兴1号,GGTTHX1H,shannanguigutiantang,S66386
PFund,私募,臣君-稳赢1增强,CJWY1ZQ,chenjun(beijing),S65516
PFund,私募,太仓东源稳赢10号,TCDYWY10H,dongyuantouzi,S66927
PFund,私募,复金1期,FJ1Q,--,P16141
PFund,私募,太仓东源稳赢9号,TCDYWY9H,dongyuantouzi,S66926
PFund,私募,光大金控北京大学教育,GDJKBJDXJY,jinkong(shanghai)touzi,S37603
PFund,私募,富果2号投资基金,FG2HTZJJ,fuguotouzi,S64195
PFund,私募,戌升一号,XSYH,xushengtouzi,S64371
PFund,私募,滨海天玑-中岩定增1号,BHTJZYDZ1H,binhaitiandi,S63799
PFund,私募,兴鑫2号信利宝10期,XX2HXLB10Q,--,M05246
PFund,私募,兴金57号12期,XJ57H12Q,--,M05156
PFund,私募,御然28号,YR28H,--,M05339
PFund,私募,天添盈6号,TTY6H,--,M04961
PFund,私募,瑞奇17号,RQ17H,--,M04737
PFund,私募,兴全睿众特定策略8号,XQRZTDCL8H,--,M05225
PFund,私募,兴利114号,XL114H,--,M05173
PFund,私募,泰富基金精选,TFJJJX,--,M04927
PFund,私募,鑫龙36号,XL36H,--,M05070
PFund,私募,盛玉97号,SY97H,--,M04911
PFund,私募,稳赢1号多个客户专项,WY1HDGKHZX,--,M04980
PFund,私募,一线对冲君一对冲基金A,YXDCJYDCJJA,qianhaiyixian,P16121
PFund,私募,林卓27号,LZ27H,--,M04619
PFund,私募,悦融2号多个客户,YR2HDGKH,--,M05364
PFund,私募,兴卓29号,XZ29H,--,M05273
PFund,私募,龙禧1号,LX1H,--,M04645
PFund,私募,林琪27号,LQ27H,--,M04586
PFund,私募,御然9号,YR9H,--,M05354
PFund,私募,盛玉155号,SY155H,--,M04853
PFund,私募,御然29号,YR29H,--,M05340
PFund,私募,盛玉167号,SY167H,--,M04865
PFund,私募,盛玉121号,SY121H,--,M04819
PFund,私募,兴全定增86号,XQDZ86H,--,M05190
PFund,私募,宝尊聚宝12期,BZJB12Q,baozuntouzi,S60548
PFund,私募,中融信托-增强58号-第15期,ZRXTZQ58HD15Q,--,P16102
PFund,私募,中融信托-增强58号-第17期,ZRXTZQ58HD17Q,--,P16104
PFund,私募,中融信托-融享08号-第12期,ZRXTRX08HD12Q,--,P15992
PFund,私募,中融信托-旺业资本01号-第02期,ZRXTWYZB01HD02Q,--,P16063
PFund,私募,中融信托-融享04号-第25期,ZRXTRX04HD25Q,--,P15972
PFund,私募,中融信托-融享08号-第08期,ZRXTRX08HD08Q,--,P15988
PFund,私募,中融信托-融享01号-第22期,ZRXTRX01HD22Q,--,P15954
PFund,私募,中融信托-瞰金5号-第04期,ZRXTKJ5HD04Q,--,P15886
PFund,私募,中融信托-增强58号-第18期,ZRXTZQ58HD18Q,--,P16105
PFund,私募,中融信托-太平洋鑫福来01号-第05期,ZRXTTPYXFL01HD05Q,--,P16033
PFund,私募,中融信托-融享07号-第06期,ZRXTRX07HD06Q,--,P15981
PFund,私募,中融信托-四川恒丰汇金-天咨3号,ZRXTSCHFHJTZ3H,--,P16025
PFund,私募,中融信托-融享04号-第18期,ZRXTRX04HD18Q,--,P15965
PFund,私募,中融信托-增强35号第26期,ZRXTZQ35HD26Q,--,P16091
PFund,私募,中融信托-融享08号-第04期,ZRXTRX08HD04Q,--,P15984
PFund,私募,中融信托-增强51号-第13期,ZRXTZQ51HD13Q,--,P16098
PFund,私募,中融信托-昆山1号-第01期,ZRXTKS1HD01Q,--,P15893
PFund,私募,中融信托-民生上海聚财01号-第36期,ZRXTMSSHJC01HD36Q,--,P15903
PFund,私募,中融信托-启明01号-第30期,ZRXTQM01HD30Q,--,P15936
PFund,私募,中融信托-增强62号第11期,ZRXTZQ62HD11Q,--,P16109
PFund,私募,久阳润泉六号,JYRQLH,jiuyangrunquanziben,S61624
PFund,私募,宏赢164号(融鼎国信19号),HY164HRDGX19H,--,P12507
PFund,私募,新方程泓澄精选证券投资基金,XFCHCJXZQTZJJ,hongchengtouzi,S63505
PFund,私募,谦亨1号,QH1H,zhejianglaiheng,S65249
PFund,私募,元普月月盈2号,YPYYY2H,yuanputouzi,S26285
PFund,私募,派和5号,PH5H,zhongdajituantouzi,S66227
PFund,私募,融智鼎铭1号,RZDM1H,rongzhitouzi,S61034
PFund,私募,陆家嘴财富5期,LJZCF5Q,danshuiquan,S38112
PFund,私募,金宝闰一期,JBRYQ,jinhaixia,S39209
PFund,私募,富果1号,FG1H,fuguotouzi,S65433
PFund,私募,衡庐1号新产业MOM一期,HL1HXCYMOMYQ,hengluzichan,S61967
PFund,私募,瑞茂通(云南),RMTYN,--,P15696
PFund,私募,盈泰磐海对冲臻金一号量化,YTPHDCZJYHLH,hengyutianze,S38578
PFund,私募,云梦泽-春风股票趋势,YMZCFGPQS,xinpuzichan,S65821
PFund,私募,惠正精英基金,HZJYJJ,huizheng,S65903
PFund,私募,鹏山长期回报1号,PSCQHB1H,pengshanzichan,S64395
PFund,私募,竣弘家族尊享,JHJZZX,guangdongjunhongtouzi,S60213
PFund,私募,承泽资产成长1号,CZZCCZ1H,chengzezichan,S64657
PFund,私募,羽时互联网1号,YSHLW1H,yushizichan,S65421
PFund,私募,凯石量化先锋1号,KSLHXF1H,kaishiyizheng,S62032
PFund,私募,量易进取1号,LYJQ1H,liangyitouzi,S64446
PFund,私募,德启·春播高成长基金2期,DQCBGCZJJ2Q,dezecaifu,S65419
PFund,私募,鸿泰12号,HT12H,--,P15695
PFund,私募,比格戴特1期稳健成长,BGDT1QWJCZ,bigedaite,S67259
PFund,私募,德汇精选,DHJX,guangdongdehui,S66725
PFund,私募,万吨资产深海鲸旗舰,WDZCSHJQJ,wandunzichan,S66489
PFund,私募,睿郡专享7号,RJZX7H,ruijunzichan,S66709
PFund,私募,中大投资-兴秋,ZDTZXQ,zhongdajituantouzi,S66937
PFund,私募,滨海-鑫智1号,BHXZ1H,binhaitiandi,S67016
PFund,私募,高达资产-仁会生物1号,GDZCRHSW1H,gaodazichan,S66995
PFund,私募,缠论1号,CL1H,shandingxinxi,S60912
PFund,私募,第一金融新三板成长-汉镒一号,DYJRXSBCZHYYH,diyijinrong,S66817
PFund,私募,格上稳盈量化对冲2号,GSWYLHDC2H,geshanglicai,S63809
PFund,私募,东方点金4号,DFDJ4H,huirongguquan,S65072
PFund,私募,东方点赞,DFDZ,huirongguquan,S39211
PFund,私募,宝熙二期,BXEQ,hexiziben,S37950
PFund,私募,鑫龙76号,XL76H,--,M05087
PFund,私募,兴卓1号,XZ1H,--,M05263
PFund,私募,瑞奇16号,RQ16H,--,M04736
PFund,私募,新晟多策略对冲1号,XSDCLDC1H,--,M05025
PFund,私募,浦发双核动力1号,PFSHDL1H,--,M04685
PFund,私募,稳赢3号多个客户,WY3HDGKH,--,M04982
PFund,私募,兴全定增66号,XQDZ66H,--,M05183
PFund,私募,鑫龙50号,XL50H,--,M05076
PFund,私募,鑫龙52号,XL52H,--,M05077
PFund,私募,瑞创1号,RC1H,--,M04726
PFund,私募,兴全-光大银行-定增2号(分级),XQGDYHDZ2HFJ,--,M05198
PFund,私募,鑫龙30号,XL30H,--,M05064
PFund,私募,兴全定增105号,XQDZ105H,--,M05176
PFund,私募,盛玉61号,SY61H,--,M04876
PFund,私募,瑞奇4号,RQ4H,--,M04754
PFund,私募,兴卓19号,XZ19H,--,M05262
PFund,私募,御然14号,YR14H,--,M05324
PFund,私募,盛玉123号,SY123H,--,M04821
PFund,私募,兴卓26号,XZ26H,--,M05270
PFund,私募,智诚13期,ZC13Q,--,M05430
PFund,私募,林琪3号,LQ3H,--,M04594
PFund,私募,信川1号,XC1H,--,M05124
PFund,私募,瑞奇19号,RQ19H,--,M04739
PFund,私募,月悦盈8号,YYY8H,--,M05361
PFund,私募,信诚基金稳健收益(五期),XCJJWJSYWQ,--,M05120
PFund,私募,悦盈7号多个客户,YY7HDGKH,--,M05369
PFund,私募,兴卓34号,XZ34H,--,M05278
PFund,私募,博纳聚富1号,BNJF1H,bonajijin,S63842
PFund,私募,龙云-融旗1号灵活配置型,LYRQ1HLHPZX,--,S29154
PFund,私募,旗鱼趋势套利1号,QYQSTL1H,--,P14195
PFund,私募,外贸信托-锐进31期清水源尊享C期,WMXTRJ31QQSYZXCQ,qingshuiyuan,P14280
PFund,私募,平安信托-黄金优选39期1号,PAXTHJYX39Q1H,--,P14271
PFund,私募,山东信托-安盈宝尊9期,SDXTAYBZ9Q,--,P14230
PFund,私募,山东信托-安盈宝尊8期A,SDXTAYBZ8QA,--,P14227
PFund,私募,平安信托-金选2号,PAXTJX2H,--,P14219
PFund,私募,理成转子新三板5号,LCZZXSB5H,licheng,P15638
PFund,私募,理成定增5号,LCDZ5H,licheng,P15637
PFund,私募,厦门信托-智富一号-第18期(金舆稳健收益),XMXTZFYHD18QJYWJSY,--,P14284
PFund,私募,银河期货-华睿融1号,YHQHHRR1H,--,P14194
PFund,私募,中汇金凯4期,ZHJK4Q,--,S25774
PFund,私募,粤财信托-聚赢,YCXTJY,--,P14254
PFund,私募,粤财信托-金鼎进取1号,YCXTJDJQ1H,yinqiguquan,P14251
PFund,私募,银河期货博洋1号,YHQHBY1H,--,P14192
PFund,私募,外贸信托-鼎萨价值1期安雅D期,WMXTDSJZ1QAYDQ,--,P14239
PFund,私募,粤财信托-经典1号1期,YCXTJD1H1Q,chuangshixiang,P14252
PFund,私募,厦门信托-金山1号,XMXTJS1H,fuzhouzhengshan,P14247
PFund,私募,云南信托-瑞滙二A类第110期,YNXTRHEALD110Q,--,P14258
PFund,私募,云南信托-云信成长2013-2号第42期,YNXTYXCZ20132HD42Q,--,P14261
PFund,私募,山东信托-安盈璞玉浑金1号,SDXTAYPYHJ1H,--,P14231
PFund,私募,山东信托-尊岳优选6号,SDXTZYYX6H,--,P14273
PFund,私募,胡杨A股消费5号新三板基金,HYAGXF5HXSBJJ,huyangtouzi,S34221
PFund,私募,青昀套利10号,QYTL10H,--,M04372
PFund,私募,瑞奇双对冲1号,RQSDC1H,--,M04392
PFund,私募,中融信托-点击成金11号-第15期,ZRXTDJCJ11HD15Q,--,P15772
PFund,私募,中融信托-海通私募稳赢03号-第24期,ZRXTHTSMWY03HD24Q,--,P15820
PFund,私募,远盈2号,YY2H,--,M04517
PFund,私募,银河基金量化Alpha2号,YHJJLHALPHA2H,--,M04471
PFund,私募,量子策略-对冲配置9号,LZCLDCPZ9H,--,M04331
PFund,私募,启临招金1号,QLZJ1H,--,M04367
PFund,私募,英大第一永金,YDDYYJ,--,M04482
PFund,私募,英雄国企量化分级,YXGQLHFJ,--,M04486
PFund,私募,易利新三板1号,YLXSB1H,--,M04466
PFund,私募,中融信托-点击成金壹号-Z036,ZRXTDJCJYHZ036,--,P15784
PFund,私募,中融信托-环球财富01号-第07期,ZRXTHQCF01HD07Q,--,P15836
PFund,私募,盛通分级债券2号,STFJZQ2H,--,M04406
PFund,私募,盛世智当家2号,SSZDJ2H,--,M04405
PFund,私募,中融信托-安融稳盈-第04期,ZRXTARWYD04Q,--,P15750
PFund,私募,汇金嘉誉4号,HJJY4H,--,P15709
PFund,私募,朱辉5号,ZH5H,--,M04544
PFund,私募,中融信托-菁英汇01号-第20期,ZRXTJYH01HD20Q,--,P15864
PFund,私募,曙光59号,SG59H,--,M04417
PFund,私募,中融信托-点击成金11号-第16期,ZRXTDJCJ11HD16Q,--,P15773
PFund,私募,新三板聚宝1号,XSBJB1H,--,M04450
PFund,私募,中融信托-点击成金13号-第27期,ZRXTDJCJ13HD27Q,--,P15777
PFund,私募,汇鑫第六期,HXDLQ,--,P11610
PFund,私募,天力伟炎1号,TLWY1H,tianliweiyantouzi,P14181
PFund,私募,雷根基金-量化对冲,LGJJLHDC,leigenzichanguanli,S23995
PFund,私募,建信信托-星石107期,JXXTXS107Q,xingshitouzi,P14209
PFund,私募,量华资本信托金融投资项目1401期,LHZBXTJRTZXM1401Q,lianghuaziben,P15639
PFund,私募,外贸信托-必进一期,WMXTBJYQ,--,P14275
PFund,私募,长安信托-民晟2期(长安量化24号),CAXTMS2QCALH24H,minsheng,P14203
PFund,私募,平安信托-日聚金8号,PAXTRJJ8H,--,P14226
PFund,私募,粤财信托泽泉宏鲲1号,YCXTZQHK1H,zequan,P14257
PFund,私募,粤财信托-论德2期,YCXTLD2Q,--,P14296
PFund,私募,昆仑信托-昆仑二十八号,KLXTKLESBH,--,P14210
PFund,私募,西藏信托-鑫融1号-第2期,XCXTXR1HD2Q,--,P14246
PFund,私募,平安财富-对冲优选1期2号,PACFDCYX1Q2H,--,P14216
PFund,私募,恒富远景1号,HFYJ1H,--,P15635
PFund,私募,融义稳赢2号,RYWY2H,--,S21224
PFund,私募,山东信托-亨石二期,SDXTHSEQ,--,P14272
PFund,私募,荣鼎兴涅槃1号,RDXNP1H,--,P14188
PFund,私募,中融信托-鑫泰稳盈-第06期,ZRXTXTWYD06Q,--,P15633
PFund,私募,金蕴109期(达仁资管),JY109QDRZG,darentouzi,P14223
PFund,私募,山东信托-安盈宝尊8期,SDXTAYBZ8Q,--,P14228
PFund,私募,粤财信托-广发聚盛私募工场(润跃-宏1号),YCXTGFJSSMGCRYH1H,--,P14291
PFund,私募,粤财信托-展华创富成长1号,YCXTZHCFCZ1H,--,P14301
PFund,私募,长安信托-首泰信诚睿智1号(长安投资361号),CAXTSTXCRZ1HCATZ361H,--,P14204
PFund,私募,曙光62号,SG62H,--,M04418
PFund,私募,中融信托-毕咸01期,ZRXTBX01Q,bixiantouzi,P15758
PFund,私募,平安汇通清水源31号B期,PAHTQSY31HBQ,qingshuiyuan,M04363
PFund,私募,双隆鼎实5号一期,SLDS5HYQ,--,M04423
PFund,私募,先锋2号资产管理计划,XF2HZCGLJH,--,M04446
PFund,私募,中航信托-天盛5号-第1期,ZHXTTS5HD1Q,--,P15724
PFund,私募,中融信托-点击成金壹号-Z054,ZRXTDJCJYHZ054,--,P15785
PFund,私募,灵活量化对冲2期,LHLHDC2Q,--,M04345
PFund,私募,中融信托-菁英汇01号-第18期,ZRXTJYH01HD18Q,--,P15862
PFund,私募,首创期货-汇艾量化1号,SCQHHALH1H,huiaizichan,P15706
PFund,私募,债券套利系列1号,ZQTLXL1H,--,M04520
PFund,私募,展博2号,ZB2H,zhanbo,M04525
PFund,私募,领汇择时对冲1期,LHZSDC1Q,--,M04349
PFund,私募,中融信托-点击成金壹号-Z019,ZRXTDJCJYHZ019,--,P15780
PFund,私募,中融信托-富润多元1期,ZRXTFRDY1Q,--,P15809
PFund,私募,睿翔债券收益分级1期,RXZQSYFJ1Q,--,M04397
PFund,私募,灵活优选,LHYX,--,M04347
PFund,私募,灵活3号,LH3H,--,M04341
PFund,私募,中融信托-恒鼎证赢09号-第14期,ZRXTHDZY09HD14Q,--,P15828
PFund,私募,上海国信-红宝石安心稳健(上信-H-7001),SHGXHBSAXWJSXH7001,--,P15713
PFund,私募,易鑫1号新三板,YX1HXSB,--,M04468
PFund,私募,中融信托-菁华一号,ZRXTJHYH,--,P15855
PFund,私募,中融信托-海通私募稳赢03号-第25期,ZRXTHTSMWY03HD25Q,--,P15821
PFund,私募,通债5号,TZ5H,--,M04435
PFund,私募,兆西财富11号,ZXCF11H,shanghaizhaoxi,P15649
PFund,私募,昆仑信托-昆仑二十六号,KLXTKLESLH,--,P14212
PFund,私募,粤财信托-金百合3号,YCXTJBH3H,jinbaihecaifu,P14293
PFund,私募,外贸信托-博道精选10期,WMXTBDJX10Q,--,P14276
PFund,私募,外贸信托-锐进31期,WMXTRJ31Q,qingshuiyuan,P14279
PFund,私募,陕西信托-航宇1号0010013子单元,SXXTHY1H0010013ZDY,--,P14237
PFund,私募,明日景峰,MRJF,puyuanzichan,P15641
PFund,私募,粤财信托-湘财菁英汇,YCXTXCJYH,--,P14256
PFund,私募,外贸信托-金葵花,WMXTJKH,--,P14241
PFund,私募,平安信托-金蕴105期(融科信1号),PAXTJY105QRKX1H,--,P14222
PFund,私募,云南信托-云信成长2014-19号第1期,YNXTYXCZ201419HD1Q,--,P14263
PFund,私募,加银鑫牛定向增发30号,JYXNDXZF30H,zhongxinrongchuangziben,S22302
PFund,私募,外贸信托-复兴1号,WMXTFX1H,--,P14240
PFund,私募,云南信托-瑞滙二A类第111期,YNXTRHEALD111Q,--,P14259
PFund,私募,融智FOF7,RZFOF7,rongzhitouzi,P15645
PFund,私募,昆仑信托-昆仑十五号-光大第80号,KLXTKLSWHGDD80H,--,P14213
PFund,私募,日发资产量化对冲1号进取B,RFZCLHDC1HJQB,rifazichan,P15643
PFund,私募,西藏信托-天运10号,XCXTTY10H,--,P14245
PFund,私募,汇润2号之博海汇金,HR2HZBHHJ,bohaihuijinziguan,P14184
PFund,私募,银华主题投资(3号),YHZTTZ3H,--,M04475
PFund,私募,盛世量化9号,SSLH9H,--,M04404
PFund,私募,先锋1号资产管理计划,XF1H,--,M04445
PFund,私募,中融信托-富锦融惠01期-第01期,ZRXTFJRH01QD01Q,--,P15807
PFund,私募,鲁证经贸2号,LZJM2H,--,M04351
PFund,私募,展博1号,ZB1H,zhanbo,M04524
PFund,私募,中融信托-菁英汇01号-第19期,ZRXTJYH01HD19Q,--,P15863
PFund,私募,鲁证经贸1号,LZJM1H,--,M04350
PFund,私募,中融信托-菁英汇01号-第15期,ZRXTJYH01HD15Q,--,P15859
