advisor_id,company_name,fund_id,fund_short_name,id,inception_date,initial_unit_value,manager_id,manager_name,manager_name_real,nav,price_date,ret_1m,ret_1y,ret_2y,ret_3m,ret_3y,ret_4y,ret_5y,ret_6m,ret_incep,ret_incep_a,ret_ytd
CO000008OD,厚德里,HF00000DO9,粤财信托-广发聚盛私募工场(厚德里1号),1627,2014-12-19,1.0,PL000006VL,陈凯涵,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006VL"">陈凯涵</a>",1.4993,2015-06-26,-0.005242,,,0.159731,,,,0.494071,0.4993,1.2479,0.494071
CO0000001T,慧安投资,HF00000CE2,慧安财富三期,1628,2014-11-14,1.0,PL000000H3,沈一慧,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000H3"">沈一慧</a>",1.497,2015-07-10,,,,,,,,,0.497,0.831609,
CO0000001A,从容投资,HF000000S9,北京信托-从容医疗2期,1629,2010-10-11,1.0,"PL000000CG,PL000000GH",吕俊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000CG"">吕俊</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000GH""></a>",1.4963,2015-08-07,0.005443,0.724841,0.945774,-0.17532,1.011156,0.895971,,0.364366,0.4963,0.086953,0.595883
CO0000013F,拓璞投资,HF0000055U,万联拓璞1号,1630,2012-07-27,1.0,"PL000002KW,PL000002KX","陈然方,王勇","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002KW"">陈然方</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002KX"">王勇</a>",1.496,2013-06-14,-0.104192,,,0.173333,,,,0.547053,0.496,0.551795,0.547053
CO000003WX,汇鸿汇升投资,HF00000FJ2,大朴汇升定增1号,1631,2014-06-26,1.0,"PL000006JH,PL000006JI","朱一顺,金丽丽","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006JH"">朱一顺</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006JI"">金丽丽</a>",1.496,2015-08-07,-0.026675,0.494505,,-0.017728,,,,0.420703,0.496,0.412347,0.462366
CO000001AN,陆宝投资,HF000007P1,中融信托-陆宝点金精选,1632,2014-03-26,1.0,PL0000033X,刘红,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000033X"">刘红</a>",1.4956,2015-08-07,0.005108,0.494106,,-0.061849,,,,0.165705,0.4956,0.328615,0.174493
CO000000NL,知钱理财,HF00000EWF,知钱神农1号,1633,2015-01-27,1.0,PL00000073,陈宇,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000073"">陈宇</a>",1.495,2015-08-13,0.166147,,,,,,,,0.495,0.992438,
CO00000058,东方红,HF0000043Q,东方红-量化2号,1634,2012-12-31,1.0,"PL0000010O,PL0000010P","徐习佳,龙川","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010O"">徐习佳</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010P"">龙川</a>",1.4549,2015-08-17,0.000757,0.253752,0.423471,0.059417,,,,0.196562,0.494218,0.162533,0.260743
CO000000S0,永发投资,HF000003BK,永发一期,1635,2012-03-29,1.0,PL000000Z1,伊发祥,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000Z1"">伊发祥</a>",1.3574,2015-04-30,0.226308,0.558262,0.397223,0.356587,0.451562,,,0.385103,0.494093,0.139082,0.214133
CO000000X0,鼎萨投资,HF00000B7B,鼎萨价值精选1期,1636,2014-10-15,1.0,PL0000018Q,彭旭,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000018Q"">彭旭</a>",1.494,2015-08-14,0.014946,,,-0.203625,,,,0.260759,0.494,0.618903,0.428298
CO000001DI,杰询投资,HF000009YS,杰询套利3号,1637,2014-01-01,1.0,PL000003NS,林云飞,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003NS"">林云飞</a>",1.494,2014-12-29,-0.032383,0.494,,-0.02544,,,,0.324468,0.494,0.549532,0.494
CO00000104,涌峰投资,HF0000045S,云南信托-中国龙精选(三),1638,2013-02-01,1.0,PL000006LQ,杨雄,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006LQ"">杨雄</a>",1.325,2015-08-07,0.015248,0.614469,0.705924,-0.038251,,,,0.122312,0.493707,0.174103,0.251955
CO0000012B,冬泉谷投资,HF000009I4,冬泉谷对冲2号,1639,2014-11-10,1.0,PL000001K7,李天培,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001K7"">李天培</a>",1.493,2015-07-31,0.138825,,,0.105107,,,,0.30393,0.493,0.824273,0.337814
CO0000014J,富善投资,HF00000BPL,富善致远CTA七期,1640,2014-10-31,1.0,PL000002OV,林成栋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002OV"">林成栋</a>",1.493,2015-07-03,0.136225,,,0.311951,,,,0.358508,0.493,0.824273,0.358508
CO0000004R,新同方,HF00000229,新同方动力基金,1641,2008-06-06,1000.0,"PL0000002C,PL000000WH","刘铁夫,刘迅","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000002C"">刘铁夫</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000WH"">刘迅</a>",1491.76,2014-11-28,-0.007564,-0.077885,0.096415,-0.002561,0.303246,0.266253,0.289513,-0.012374,0.49176,0.064314,-0.082079
CO0000001I,理成资产,HF0000023F,昆仑信托-甬江十六号(第二期 理成风景4号),1642,2011-10-28,1.0,"PL000000CA,PL000000FD","程义全,杨玉山","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000CA"">程义全</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000FD"">杨玉山</a>",1.4911,2014-10-31,0.003635,0.196613,0.677089,0.046459,0.4911,,,0.192022,0.4911,0.142446,0.095994
CO0000001J,金石投资,HF000004JB,陕国投-金石2期,1643,2013-04-19,100.0,PL0000002X,姚鸿斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000002X"">姚鸿斌</a>",149.11,2015-08-10,0.072117,0.364102,0.371883,-0.263691,,,,0.031975,0.4911,0.186752,0.10846
CO000003VU,天贝合资产,HF00000WL2,天贝合成长1期,1644,2015-06-18,1.0,"PL000006CK,PL00000750","黄达,何岸林","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006CK"">黄达</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000750"">何岸林</a>",1.491,2015-07-24,0.491,,,,,,,,0.491,119.706798,
CO0000000G,淡水泉,HF00000C6I,外贸信托-淡水泉专项2期,1645,2014-11-12,1.0,PL0000005A,赵军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005A"">赵军</a>",1.4909,2015-08-07,0.037509,,,-0.072535,,,,0.235211,0.4909,0.703196,0.288925
CO0000008P,国信证券,HF000008GW,国信金鹏分级1号,1646,2014-05-28,1.0,PL000000PF,钟宇,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000PF"">钟宇</a>",1.4907,2015-07-31,0.071367,0.350516,,0.003838,,,,0.118808,0.4907,0.408057,-0.042889
CO000003BJ,妙为资产,HF00000CN8,妙为资产稳健一号04,1647,2013-08-05,1.0,PL000005ME,妙为,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005ME"">妙为</a>",1.490254,2015-08-17,0.0,0.149189,0.437789,0.0,,,,0.0,0.490254,0.22076,0.0
CO0000018A,宏亮投资,HF0000072L,炳兴企业,1648,2013-12-30,1.0,PL000002XI,黄晓亮,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002XI"">黄晓亮</a>",1.4891,2015-06-30,0.011136,0.48687,,0.200984,,,,0.388827,0.4891,0.304015,0.388827
CO00000109,盛世源资产,HF00000TXH,盛世源量化中性阿尔法8号B级,1649,2015-05-01,1.0,PL000001HJ,陶欣,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001HJ"">陶欣</a>",1.488,2015-07-24,-0.019763,,,0.488,,,,,0.488,9.854694,
CO0000001A,从容投资,HF0000015S,兴业信托-从容5期,1650,2011-01-25,1.0,"PL000000CG,PL000000GH",吕俊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000CG"">吕俊</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000GH""></a>",1.4879,2015-08-07,0.002223,0.539791,0.714961,-0.187694,0.917397,0.71023,,0.322108,0.4879,0.090567,0.542825
CO000003ZK,宝尊投资,HF00000DS4,中融信托-增强79号-第04期,1651,2014-12-19,1.0,PL000006JO,周斌,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006JO"">周斌</a>",1.4876,2015-08-07,0.061661,,,-0.160686,,,,0.250084,0.4876,0.814384,0.497936
CO00000AEK,中普信投资,HF00000TX8,普信共赢1号,1652,2015-04-22,1.0,PL000006XH,赵旭,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006XH"">赵旭</a>",1.487,2015-08-07,0.132521,,,0.409479,,,,,0.487,2.288008,
CO0000000F,菁英时代,HF00000FKJ,菁英时代优选1号,1653,2015-01-27,1.0,PL00000057,陈宏超,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000057"">陈宏超</a>",1.487,2015-07-24,-0.244411,,,0.191506,,,,0.487,0.487,1.211169,
CO000001D7,中卓投资,HF00000B1B,中卓大健康6期,1654,2014-10-31,1.0,PL000002QM,莫小城,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002QM"">莫小城</a>",1.4845,2015-03-30,0.119279,,,0.076973,,,,,0.4845,1.581027,0.076973
CO0000015V,东莞泓德投资,HF000007C9,东莞信托-汇信-泓德4号,1655,2014-01-27,1.0,PL000002SU,鲍泓,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002SU"">鲍泓</a>",1.484,2015-08-07,0.0,0.361468,,-0.176013,,,,0.229495,0.484,0.28314,0.234609
CO000000A4,展博投资,HF000001EX,中融信托-融新254号展博3期,1656,2011-04-27,1.0,PL000000BW,陈锋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000BW"">陈锋</a>",1.4838,2015-07-31,-0.068023,0.106158,0.178835,-0.010536,0.510075,0.508233,,0.162944,0.4838,0.097296,0.187895
CO0000014T,穗富投资,HF00000DR8,粤财信托-穗富8号,1657,2014-12-30,1.0,PL000002OG,易向军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002OG"">易向军</a>",1.4836,2015-08-07,0.002297,,,-0.372977,,,,0.353403,0.4836,0.807071,0.4836
CO000000D6,上海证券,HF00000E2R,上海对冲精选次级,1658,2015-01-12,1.0,PL000000OZ,邹达川,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000OZ"">邹达川</a>",1.4826,2015-07-31,-0.192484,,,6.7e-05,,,,0.559811,0.4826,1.198103,
CO000000F8,朱雀投资,HF0000018M,平安信托-黄金优选4期11号,1659,2011-03-10,100.0,PL000000D7,李华轮,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000D7"">李华轮</a>",148.25,2015-08-14,0.033533,0.464921,0.532141,-0.132127,0.719239,0.491899,,0.185147,0.4825,0.093241,0.311367
CO000001KV,北京光环投资,HF00000ABS,光环一号,1660,2014-09-01,1.0,PL00000673,王辅中,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000673"">王辅中</a>",1.4815,2015-07-31,0.169482,,,0.36418,,,,0.266672,0.4815,0.535395,0.418382
CO00000109,盛世源资产,HF00000413,粤财信托-盛世源,1661,2013-01-23,1.0,PL000001HJ,陶欣,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001HJ"">陶欣</a>",1.4813,2015-08-07,-0.036365,0.455251,0.598468,-0.287288,,,,0.233697,0.4813,0.164274,0.338242
CO0000000N,鼎锋资产,HF000005KM,平安信托-黄金优选15期1号,1662,2013-07-12,100.0,PL000000D5,张高,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000D5"">张高</a>",148.09,2015-08-14,-0.026876,0.396417,0.507584,-0.256128,,,,0.128735,0.4809,0.207403,0.226723
CO000000GR,瀚信资产,HF00000012,中融信托-瀚信稳健1期,1663,2010-07-06,1.0,PL0000003H,蒋国云,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000003H"">蒋国云</a>",1.4808,2015-08-10,0.017243,0.612018,0.639141,-0.285604,0.589865,0.517835,0.441028,0.215664,0.4808,0.08029,0.354184
CO000001D6,铭深资产,HF000007A6,外贸信托-铭深1号,1664,2014-01-27,1.0,"PL0000039C,PL0000039E","张志浩,张敏","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039C"">张志浩</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039E"">张敏</a>",0.9497,2015-07-31,-0.0503,0.301081,,0.047502,,,,0.074988,0.48063,0.299065,0.141417
CO000001EF,广州汇腾投资,HF00000GFT,汇腾定增2号,1665,2014-12-20,1.0,PL000003C2,张维,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003C2"">张维</a>",1.480408,2015-08-14,0.156749,,,-0.232162,,,,0.250804,0.480408,0.801242,0.427452
CO000000WR,沃胜资产,HF000009L8,中信信托-沃胜5期,1666,2014-08-15,100.0,PL000003SF,邱世梁,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003SF"">邱世梁</a>",73.65,2015-08-07,-0.018654,0.501462,,-0.277233,,,,0.05524,0.480291,0.480291,0.258644
CO00000058,东方红,HF0000073Q,东方红增利1号B,1667,2013-12-16,1.0,PL000002O4,王丹,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002O4"">王丹</a>",1.4802,2015-06-29,-0.069525,1.241369,,0.061304,,,,0.2543,0.4802,0.298814,0.2543
CO00000AKD,金雨行投资,HF00000787,华融信托-金雨行1号,1668,2014-01-21,1.0,PL00000748,何英,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000748"">何英</a>",1.4801,2015-08-07,0.00373,0.275179,,-0.236235,,,,0.0672,0.4801,0.281009,0.233519
CO0000000N,鼎锋资产,HF000004JF,厦门信托-鼎锋9期,1669,2013-02-07,1.0,PL0000001E,王小刚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000001E"">王小刚</a>",1.48,2015-03-27,0.203252,0.65068,0.448992,0.304654,,,,0.475132,0.48,0.207051,0.304654
CO0000028F,小牛投资,HF00000EUI,厦门信托-小牛结构化龙行一号,1670,2014-05-28,1.0,PL0000066X,徐中华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000066X"">徐中华</a>",1.48,2015-05-22,0.013699,0.48,,0.096296,,,,0.396226,0.48,0.48,0.243697
CO000000A4,展博投资,HF000003WI,平安信托-黄金优选12期3号,1671,2012-11-14,100.0,PL000000BW,陈锋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000BW"">陈锋</a>",147.95,2015-08-14,0.013009,0.276531,0.278407,-0.297216,,,,0.041755,0.4795,0.153081,0.230149
CO0000007H,长金投资,HF0000013Q,中融信托-长金7号,1672,2010-08-11,1.0,PL0000000P,郑晓军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000000P"">郑晓军</a>",1.173,2015-08-07,0.009988,0.267972,0.24894,-0.244006,0.499365,0.336774,0.489252,-0.043932,0.479274,0.081458,0.047602
CO00000089,润晖资产,HF000000KU,北京信托-润晖稳健增值,1673,2010-08-20,1.0,PL000000AA,闵昱,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000AA"">闵昱</a>",1.4791,2015-08-07,0.017753,0.53561,0.620932,-0.076774,0.668472,0.519675,0.479396,0.166207,0.4791,0.081433,0.247238
CO000000G0,华银精治,HF000009I9,华银稳健基金,1674,2014-07-11,1.0,PL0000002D,丁洋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000002D"">丁洋</a>",1.478,2015-07-09,-0.208356,0.478,,,,,,0.355963,0.478,0.478,
CO00000104,涌峰投资,HF000004KP,云南信托-中国龙价值(九),1675,2013-04-08,1.0,PL000000H6,马宏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000H6"">马宏</a>",1.4777,2015-08-07,0.008394,0.437591,0.522303,-0.122871,,,,0.052268,0.4777,0.18217,0.009151
,,HF000009C3,宝盛一号,1676,2014-06-25,1.0,PL000003JI,李庆,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003JI"">李庆</a>",1.477443,2015-08-17,0.050539,0.499625,,0.293109,,,,0.201145,0.477443,0.397317,0.393458
CO00000378,晶诚投资,HF00000BYM,晶诚投资高球畅打三号,1677,2014-07-01,1.0,PL000005HA,刘玉琼,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005HA"">刘玉琼</a>",1.4772,2015-06-19,-0.023274,0.4772,,0.036123,,,,0.217606,0.4772,0.530534,0.217606
CO0000007H,长金投资,HF000002IV,兴业信托-中科智1号,1678,2012-08-03,1.0,PL0000000P,郑晓军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000000P"">郑晓军</a>",1.476,2015-08-07,0.013876,0.460374,0.472172,-0.170087,0.514934,,,0.078869,0.476,0.138576,0.151506
CO0000015O,汉和资本,HF0000063V,中融信托-汉和资本1期,1679,2013-09-10,1.0,PL000002SA,罗晓春,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002SA"">罗晓春</a>",1.476,2015-08-07,0.050085,0.434821,,-0.16596,,,,0.152225,0.476,0.225234,0.27914
CO000001L1,熵一资产管理,HF00000CID,熵一2号,1680,2014-11-21,1.0,PL0000060Y,谢东海,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000060Y"">谢东海</a>",1.476,2015-08-13,-0.140361,,,,,,,0.152225,0.476,0.680539,
CO000001GL,睿倍投资,HF000009AL,睿思1号,1681,2015-01-16,1.0,PL000003IR,鲁轶,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003IR"">鲁轶</a>",1.475836,2015-08-17,0.009424,,,0.313291,,,,0.605319,0.475836,0.948855,
CO0000015S,南京璟恒投资,HF000007LI,粤财信托-璟恒二期,1682,2014-03-17,1.0,PL00000201,黄慧明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000201"">黄慧明</a>",1.4757,2015-08-07,0.008198,0.39467,,-0.087892,,,,0.181884,0.4757,0.316112,0.231906
CO000001AR,前海浑元资产,HF000009JS,云南信托-前海浑元2号,1683,2014-08-19,1.0,PL00000348,王铁夫,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000348"">王铁夫</a>",1.4753,2015-08-07,-0.000474,0.472355,,-0.199077,,,,0.147825,0.4753,0.4753,0.140196
CO0000004Y,新时代证券,HF000006NK,新时代新财富8号,1684,2013-11-22,1.0,"PL000001E6,PL000002SV","何敏志,周鹤翔","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001E6"">何敏志</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002SV"">周鹤翔</a>",1.4748,2015-07-31,-0.102483,,,-0.144944,,,,-0.00203,0.4748,0.262525,0.019705
CO000000EP,尚雅投资,HF00000128,中信信托-尚雅9期,1685,2010-02-11,100.0,"PL0000008U,PL000000AU","常昊,石波","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000008U"">常昊</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000AU"">石波</a>",147.34,2015-08-10,0.064442,0.740373,0.949458,-0.173686,1.02279,0.654762,0.487532,0.283002,0.4734,0.07301,0.238984
CO0000040W,水滴(北京)投资,HF00000GFB,中期水滴1号,1686,2015-02-13,1.0,"PL000006LY,PL000006LZ","汪晶亮,李敏奇","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006LY"">汪晶亮</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006LZ"">李敏奇</a>",1.473299,2015-07-24,-0.142985,,,-0.147593,,,,,0.473299,1.534534,
CO000000F8,朱雀投资,HF0000018K,平安信托-黄金优选4期12号,1687,2011-02-24,100.0,PL000000D7,李华轮,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000D7"">李华轮</a>",147.32,2015-08-14,0.033752,0.462669,0.53012,-0.132544,0.716016,0.489284,,0.183483,0.4732,0.089912,0.309628
CO000000X5,合晟资产,HF00000CC3,金狮15号进取级B,1688,2014-03-28,1.0,PL00000193,胡远川,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000193"">胡远川</a>",1.4725,2015-03-26,-0.024899,0.4725,,0.013351,,,,0.041519,0.4725,0.4725,0.013351
CO000001G7,龙印投资,HF0000095V,合一基金,1689,2014-06-17,1.0,PL000003H9,张宏建,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003H9"">张宏建</a>",1.4717,2015-07-31,-0.027168,0.45904,,0.005466,,,,0.209385,0.4717,0.428598,0.218093
